ID,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default.payment.next.month
9235,180000,1,2,1,45,2,2,1,2,2,2,145898,143246,146174,147418,140418,161749,58848,33211,45951,31198,41235,21402,1
9236,110000,2,2,2,23,-1,-1,0,0,0,-1,11343,10583,9561,8431,11454,12565,10270,10153,6651,5920,10392,12960,0
9237,140000,1,1,1,39,1,1,1,2,1,1,24549,28598,30491,27204,28212,23396,8447,9564,9536,12067,8502,5604,0
9238,80000,2,3,2,21,2,2,2,2,2,2,13951,16704,10685,15337,12809,12981,2877,2004,2263,2991,3948,2525,1
9239,200000,2,1,2,27,2,2,2,2,2,2,94082,88820,83083,94618,95750,75302,24553,11966,14171,27048,20521,17219,1
9240,120000,2,1,2,24,2,2,2,2,2,2,25145,25270,28018,30160,27195,25393,4784,3558,4600,6240,4693,8805,0
9241,130000,1,1,2,42,2,2,2,2,2,2,20150,18655,17407,19443,19104,16485,4537,2142,3277,3511,4352,1923,0
9242,130000,2,2,2,34,1,1,1,1,1,1,44945,44731,42153,50758,40542,41004,19204,11716,15482,21324,10523,9560,0
9243,170000,2,2,2,34,2,2,2,1,1,1,64748,65224,58909,53839,72633,57512,24445,23827,21039,23366,35248,16959,0
9244,100000,1,3,2,25,0,0,0,1,0,0,53151,63034,49487,58478,60314,64225,38470,50528,29629,39542,43204,40353,0
9245,190000,1,1,3,32,2,2,2,2,2,2,93071,82143,89345,77554,67084,77001,22133,16920,17009,21058,18116,17576,0
9246,180000,2,1,2,28,1,1,1,1,1,1,43649,47059,43362,40311,47729,51669,20496,10662,18572,14922,19175,23730,0
9247,180000,2,2,2,38,1,1,1,1,1,1,71296,85042,62663,72072,78809,85996,27596,41136,17567,36668,28152,29615,0
9248,220000,1,1,1,26,3,3,3,3,3,3,26116,27459,31493,26230,26137,22156,2157,2532,3208,1895,2381,2619,1
9249,220000,2,2,2,46,2,2,3,2,3,3,79243,82962,68685,80536,79268,74848,14969,11017,8025,15413,14538,11731,1
9250,180000,2,1,1,21,1,1,1,1,1,1,79345,92841,78015,89598,93298,68516,38677,53417,36307,44352,54486,36124,0
9251,190000,1,2,1,27,1,1,1,1,1,1,19599,18418,19172,16504,21008,17778,9355,7856,11235,7766,10373,6851,0
9252,130000,1,2,2,50,2,1,1,1,1,1,69679,51682,63703,64770,59651,62112,18059,14532,24602,22664,15795,16892,0
9253,180000,2,1,1,31,0,0,0,0,0,0,3193,2931,3201,3173,2677,3048,2261,2019,2743,3560,1860,1650,0
9254,200000,1,1,1,23,2,2,2,2,2,2,158697,134209,159682,166655,163616,147044,36294,37740,32738,47388,38119,41229,0
9255,180000,2,1,2,36,2,2,2,1,1,2,45378,54120,56326,54973,45064,46767,17716,13957,19124,22280,9849,16762,0
9256,120000,2,2,2,30,1,0,0,1,1,-1,45589,38913,36717,42021,40856,38896,45537,25793,26927,29242,30434,37504,0
9257,160000,1,2,1,27,1,1,2,1,2,2,13491,12605,13701,11900,14426,14567,5182,3739,6135,3802,5055,3972,0
9258,70000,1,3,2,25,1,1,1,1,1,1,24065,25535,32277,27822,19352,22063,9483,8989,16504,9941,9015,9034,0
9259,190000,1,3,1,59,2,2,2,2,2,3,138682,108106,158321,138381,108928,121117,29685,29170,35674,34588,23791,31325,0
9260,110000,1,4,1,32,3,3,3,3,3,3,21086,20166,21131,20115,21931,20424,1419,2577,1692,2683,2621,1539,0
9261,210000,2,1,2,21,0,1,0,1,1,1,155615,142670,111346,164229,137985,147557,81441,106257,69078,142252,111954,97056,0
9262,160000,2,2,1,48,0,0,0,0,0,0,111719,126676,130439,114336,131343,133611,70500,40271,71796,87128,93457,116408,0
9263,220000,2,2,2,40,0,0,-1,0,0,0,166592,147847,173892,160350,165456,165650,131090,98174,140273,215562,155056,143394,0
9264,200000,2,2,1,28,2,2,2,2,2,2,4704,4057,4196,5465,4644,4728,1158,778,770,617,786,1111,1
9265,130000,2,3,1,26,1,1,1,1,1,1,70562,77686,87914,85994,90281,82421,21079,26353,37376,22874,34899,32642,0
9266,210000,2,2,2,41,0,1,0,0,1,0,42222,37628,40128,39301,33798,43123,28509,27521,30811,21251,29590,34209,0
9267,140000,2,2,2,32,0,-1,-1,0,0,0,72306,62850,64443,66109,66955,64109,52779,63737,56287,65258,50616,61066,0
9268,230000,2,1,1,21,1,1,1,1,1,1,71937,71532,82209,74122,77731,82808,50660,24925,31406,33308,38448,33139,0
9269,210000,1,1,2,51,1,2,2,2,1,1,64796,48739,49917,45355,50611,52416,18592,14715,14406,14844,17848,9616,1
9270,190000,2,2,1,31,3,3,2,2,3,2,101537,112090,89352,96370,75224,93727,9296,11845,9483,13017,11595,12311,0
9271,150000,2,2,2,48,2,2,3,2,3,2,93315,92192,106734,108570,101709,97919,14059,10011,20034,16097,12699,12314,1
9272,160000,2,2,1,46,-1,0,0,0,0,1,27322,28356,19930,21168,19607,24712,15738,16751,11617,12770,13655,16486,0
9273,150000,2,1,2,25,2,2,2,2,3,2,68217,53245,61963,47278,65460,61257,13369,8762,10361,9814,12234,10416,0
9274,40000,1,3,3,44,0,0,1,1,0,0,9269,8308,9638,8747,7983,10120,6232,6498,7663,6354,5814,7367,0
9275,130000,1,3,1,29,3,3,3,3,3,3,36891,35400,40408,37393,36327,40144,2716,2941,3799,3283,2252,3462,0
9276,140000,1,2,2,21,3,3,3,3,3,3,17389,15872,16126,18574,16508,18396,350,387,318,563,503,516,1
9277,210000,1,1,2,31,3,3,3,3,3,3,95204,86436,85677,90779,98424,74814,4796,4169,5203,3117,5859,1961,0
9278,210000,2,1,1,38,1,1,1,1,0,1,145299,144106,155860,157632,174570,178092,65060,83094,75013,75872,89759,99458,0
9279,110000,2,2,1,30,2,2,2,2,1,1,48710,56068,56127,48114,42976,56695,14068,16793,11800,12765,12429,18968,0
9280,50000,1,3,1,32,2,2,2,2,2,2,35147,32313,36571,31537,24395,35494,5044,4834,5431,5798,4345,7207,0
9281,190000,1,2,1,45,1,1,1,2,2,1,19340,20959,21756,15539,19844,19207,4981,5584,3658,4297,5629,6364,0
9282,110000,2,3,2,35,1,1,1,1,1,1,42675,45629,42735,43140,45884,42310,10223,16141,10355,13547,19623,10428,0
9283,190000,1,2,2,27,2,2,2,2,2,2,47492,56960,64361,54899,54024,59051,10020,9221,14402,14195,11541,11948,0
9284,100000,2,2,1,41,2,1,2,2,1,2,22742,23079,25267,25603,26144,26651,6592,7054,8421,5413,9156,7625,0
9285,150000,1,2,3,36,1,1,1,1,1,1,87457,85479,71172,86594,81490,83571,56921,27232,33592,32599,40796,29310,0
9286,170000,2,2,1,21,3,3,3,3,3,3,45810,54184,43354,52277,36618,37840,5312,5655,3540,7614,4375,4897,1
9287,220000,1,2,2,38,2,1,1,1,1,1,111130,143714,121436,119831,125599,129467,26579,57375,32755,40430,33397,21792,1
9288,160000,2,2,2,38,3,3,3,3,3,3,36309,36850,34490,36570,37342,41399,4304,3988,3146,4741,4781,6775,0
9289,110000,2,3,2,35,3,2,2,3,2,2,53850,47493,51985,50875,49134,54067,7031,8193,8175,8722,7295,11855,0
9290,70000,2,3,1,43,1,1,1,1,1,1,36336,39110,41728,40555,36769,38648,16520,20786,17359,14574,8148,23915,0
9291,130000,1,2,2,28,2,1,2,3,2,1,38062,37729,34356,40265,40978,38399,5837,11123,8191,11450,13736,9028,1
9292,90000,2,2,2,38,0,1,0,1,1,0,12059,9638,11931,11432,9722,11111,8333,6148,10290,6975,7828,9114,0
9293,110000,2,2,1,21,0,0,1,0,0,1,17255,15690,15695,17892,16843,14459,12111,11896,7121,12681,8932,7223,0
9294,140000,2,3,1,38,1,1,1,2,1,1,36248,39879,38546,41299,43132,42852,10284,14593,12411,6715,11713,15401,0
9295,70000,2,3,2,52,3,3,3,3,3,3,12074,10118,12568,11100,10752,12025,777,478,956,542,760,871,0
9296,140000,2,2,2,26,0,0,0,0,0,0,78621,73377,81939,78834,67479,75301,56821,47910,56677,60393,43840,44934,0
9297,170000,2,1,1,28,1,1,1,1,1,1,23366,28912,30158,27207,25227,28930,9902,8001,12255,8644,5802,11635,0
9298,150000,1,2,2,28,2,2,3,2,3,2,50106,43814,52599,45530,44425,43986,6671,8007,7040,7859,7545,8793,0
9299,120000,2,2,1,36,1,1,1,1,1,1,37151,43004,43552,44364,40321,45566,11481,18242,18699,14804,19869,18305,0
9300,150000,2,2,2,25,1,1,1,1,1,1,35749,38143,42011,37084,35577,34133,8091,15229,21934,20138,19842,18310,0
9301,110000,2,4,2,38,2,2,2,1,2,2,26653,28958,34698,32281,28450,33931,7369,8709,9998,8290,7755,8853,0
9302,120000,2,2,2,42,1,1,1,1,1,1,44957,44608,48239,37321,48604,38761,20069,24104,25200,22181,18866,23215,0
9303,150000,1,1,2,39,3,3,3,3,3,3,69476,46585,56152,56450,71462,57534,6836,3958,5167,4860,4555,4839,1
9304,150000,2,1,2,21,2,2,2,2,2,2,68060,65782,70196,61505,74044,73104,16144,16827,11342,14585,13935,11161,0
9305,220000,2,1,2,43,2,2,2,2,2,2,7974,5864,7920,6617,7419,7998,1599,1329,2040,2019,1631,1302,0
9306,130000,1,1,2,43,2,2,2,2,2,2,119010,120493,116763,119986,107695,91405,26010,26339,25259,25265,24681,26781,0
9307,110000,2,2,2,42,3,3,3,3,3,3,59661,60506,44749,51495,58074,61295,3858,6634,2661,4458,2659,4631,1
9308,90000,1,3,2,38,3,3,2,2,2,3,5745,5644,5335,5192,5702,5550,663,1246,848,1166,913,1512,0
9309,190000,2,2,2,36,3,3,3,3,3,3,33525,40123,39874,39032,36338,36546,2766,2352,3817,3093,2056,3084,0
9310,230000,2,1,2,44,2,2,2,2,2,2,12382,14309,15510,14132,12630,15117,2771,3986,4893,3433,3423,4275,0
9311,130000,2,2,2,52,1,1,1,0,1,1,87588,80998,86900,81448,92900,92627,24981,35553,37193,22991,62667,58233,0
9312,60000,2,3,2,26,2,1,1,1,2,1,26411,28922,37012,30480,31237,31432,8525,7895,10733,7713,9868,4885,0
9313,140000,1,2,2,44,3,3,3,3,3,3,47103,58274,48383,52302,49340,43826,3431,2941,2987,2662,1929,2852,0
9314,150000,2,3,2,34,1,1,1,1,2,2,7297,5963,7649,6100,7802,8228,2840,1419,2474,2047,3053,1379,1
9315,40000,2,3,2,33,2,2,2,2,2,1,5472,7222,7252,7278,7227,6880,1104,1702,1867,1563,1486,1937,0
9316,140000,2,1,1,21,2,1,1,2,1,1,22786,21538,22440,17932,17063,24276,7154,7753,7146,4812,4299,5277,1
9317,90000,2,3,2,32,3,3,3,3,3,3,32798,41247,36840,34957,40575,33057,3425,3749,2504,2342,2043,2739,0
9318,160000,2,2,2,26,1,2,1,1,2,2,28290,31208,23966,27915,24390,27736,9709,12312,8896,6152,6969,9843,1
9319,100000,2,2,1,30,2,2,2,2,2,2,66436,52526,60774,51265,54715,51591,16717,12688,12647,9407,9512,8773,1
9320,170000,2,2,2,25,1,1,1,1,1,1,72954,66500,79996,82916,66540,75737,11715,36414,39777,37765,28200,32832,0
9321,170000,1,2,1,30,3,3,3,3,3,3,80049,89272,81710,83114,83833,86850,1284,1789,1870,1821,2021,2023,0
9322,140000,2,2,1,31,1,1,0,1,1,2,20017,17175,15651,19394,16610,19470,7221,9587,7837,10673,8087,9992,0
9323,120000,2,2,2,35,2,1,1,1,1,1,62201,56325,56903,50983,60560,59215,28460,21489,23582,13598,24542,22871,0
9324,90000,2,3,2,21,1,1,1,1,1,1,44771,44574,45955,46851,41347,42680,16966,17470,21062,13250,18129,14856,0
9325,10000,1,3,2,21,1,1,1,1,1,1,4260,3723,4262,3847,4261,4095,1375,1570,1573,2126,1707,1834,0
9326,120000,2,1,2,38,1,1,1,1,1,1,73190,67543,61763,64593,71125,67559,30903,21829,21875,23257,27012,24124,0
9327,100000,2,3,1,27,3,3,3,3,3,3,62969,67254,86640,74997,75771,92943,6617,6229,5693,6822,6599,7788,0
9328,90000,1,2,2,44,0,0,0,0,0,1,58065,66840,64769,76992,71799,74535,41265,52448,40525,59753,40908,70011,0
9329,60000,2,3,2,37,2,2,2,2,2,2,38203,39845,39088,36312,42144,39054,7382,7686,8269,7530,7685,6502,0
9330,150000,2,2,1,40,0,0,0,0,1,0,38081,35980,34759,36197,26347,32674,25019,22284,26466,19347,13921,26565,0
9331,130000,2,3,2,47,1,2,2,1,1,1,29469,33828,31511,31039,30283,36949,8691,12920,7424,10915,11102,11395,0
9332,210000,1,1,2,32,3,2,2,3,2,2,123789,176722,182488,143722,211391,166216,21794,24703,30405,31775,30324,27666,0
9333,90000,2,3,1,29,3,2,3,3,3,2,24605,31842,27564,26820,28277,29542,3874,3143,2807,2848,5141,3812,0
9334,200000,2,1,1,42,3,3,3,3,3,3,48537,52251,41926,45940,52998,46319,6033,3929,5238,4869,5135,3648,0
9335,80000,1,3,2,39,0,1,1,1,1,0,34045,30278,39952,32614,32691,39560,15383,16241,18279,16759,18876,21593,0
9336,90000,1,3,2,33,2,2,2,2,2,2,38334,40976,37203,38348,34641,40752,12007,12372,9142,10300,8078,10200,0
9337,190000,1,1,2,47,3,2,3,3,2,2,72875,61277,62188,73739,47296,76116,8898,7981,8598,13954,7191,12896,0
9338,130000,2,3,1,33,2,2,2,2,2,2,67705,88510,77520,75965,91355,97481,16861,29829,15761,22224,17705,22339,0
9339,90000,1,3,2,35,0,0,0,0,0,0,55244,61595,69154,61260,69844,62990,36928,26479,72858,41755,43042,56451,0
9340,80000,1,3,1,35,3,3,3,3,3,3,23629,23045,25919,25445,23473,21002,1102,1176,787,1501,747,865,0
9341,220000,2,1,1,26,2,2,2,2,2,2,37895,40581,43735,30788,45059,38366,8268,8443,9849,6556,11155,6662,1
9342,150000,2,2,1,35,1,1,1,1,1,1,69613,75428,67818,75393,73555,81852,23925,32386,30091,28075,38406,42442,0
9343,160000,1,2,1,47,2,1,2,1,1,1,77937,86215,80492,75822,77185,80310,32356,22595,25176,25977,19641,36199,0
9344,140000,1,1,2,39,3,3,3,3,3,3,42039,48668,39908,43019,41687,40960,2807,3188,2938,2993,2616,1464,0
9345,100000,2,2,2,35,0,1,1,0,0,1,72682,50936,86005,65671,58196,77589,47368,28465,40250,38005,33250,50692,0
9346,140000,1,2,2,33,2,2,1,1,1,1,51203,42341,48017,47142,45009,47131,16068,12316,14221,13338,13478,14520,0
9347,130000,1,3,2,37,2,2,2,2,2,2,58508,77962,64147,69253,74320,79419,18547,26147,15882,11991,15180,17224,0
9348,170000,1,2,2,41,1,1,1,1,1,1,62467,57352,63033,58150,70760,63220,28094,26069,22090,24090,29144,22924,0
9349,170000,2,1,3,40,3,3,3,3,3,3,75648,79712,99513,72718,80287,78165,4017,6075,6384,4660,4732,5261,0
9350,210000,2,1,1,32,1,1,1,1,1,1,39904,34179,33832,37022,34363,36401,18183,14319,12620,17991,16170,17422,0
9351,240000,2,1,1,37,1,1,1,1,1,1,56567,55986,58301,55035,56947,56476,19127,25761,18873,18469,17636,22875,0
9352,180000,2,1,2,39,2,2,1,1,1,1,53323,56851,49971,50740,47722,50593,15444,20942,9460,18183,13579,18718,0
9353,120000,2,2,2,25,2,2,2,2,2,2,32023,22382,24601,30466,26023,27907,4482,5789,6631,7606,5618,6116,0
9354,120000,2,3,1,36,0,-1,-1,0,-1,0,67126,68748,62184,64710,78180,63815,55713,50419,67342,56046,69788,59650,0
9355,190000,2,2,2,21,2,2,2,2,2,2,8942,11662,11091,11326,11021,9035,1506,1820,2482,2488,1800,1571,0
9356,150000,2,2,1,39,1,1,1,0,0,1,88296,94692,104062,99808,97178,113801,41889,33699,69257,77578,45316,76767,0
9357,140000,2,1,2,40,1,1,1,1,1,1,10706,11626,11303,9656,10386,9153,6008,3448,3357,6285,5224,5062,0
9358,170000,1,2,1,41,0,1,1,1,0,0,34019,36781,41768,29330,32521,31176,20784,27717,22670,12605,22579,18474,0
9359,160000,1,2,3,31,3,3,3,3,3,3,81792,87899,87780,78713,96594,100197,6810,8255,8401,5181,8552,9246,0
9360,160000,2,2,2,37,3,3,3,3,3,3,44082,42956,41192,43970,27767,33517,1939,1290,1693,2604,1083,1610,0
9361,130000,1,2,2,47,2,2,1,2,1,1,42165,56088,41525,45954,40261,43844,17895,20288,16630,21043,11401,19309,0
9362,290000,1,1,1,47,1,0,1,0,0,0,69772,71858,69703,72768,63472,77580,57518,42761,42075,29111,31903,45074,0
9363,260000,2,1,2,34,1,1,1,1,1,1,86661,93680,91312,96225,98351,79719,41526,46701,35046,55289,31978,36078,0
9364,190000,1,1,2,36,3,3,3,3,3,3,55415,54083,52408,55308,47990,43075,6184,6229,5307,6450,6891,4967,1
9365,50000,1,4,2,44,1,1,1,1,1,1,28524,32828,30781,34830,33385,30615,14186,18491,18511,11722,11559,13370,0
9366,110000,1,2,2,21,2,1,2,2,1,2,57499,56291,54550,70388,63294,65564,16617,17230,13996,19521,18001,13310,0
9367,170000,2,2,2,32,2,2,2,1,2,2,44577,45246,40290,41120,44037,44839,11215,17418,10042,10501,10582,10464,0
9368,220000,1,1,1,47,3,3,3,3,3,3,25196,30035,27054,23476,23702,24465,1304,3286,2116,1324,2223,2752,1
9369,220000,2,1,2,43,1,1,1,1,1,1,191660,214625,229549,204270,212987,231682,79966,75744,82631,75487,101483,69785,0
9370,160000,1,2,2,38,2,3,2,2,3,2,7771,8954,9602,11042,7243,7341,677,1392,1218,1769,970,1077,0
9371,170000,1,2,2,21,1,1,1,1,1,1,103944,106496,112192,101111,90003,102222,47655,42177,25833,55394,53885,49414,0
9372,60000,2,3,2,34,2,1,1,1,2,2,26661,17758,29402,23577,22992,26080,9719,4776,8980,4973,7464,8446,0
9373,60000,2,3,2,29,1,1,1,0,1,1,43191,40100,31011,35149,38645,37963,23768,18711,14202,16735,19924,14732,0
9374,150000,2,2,2,37,1,0,0,1,1,0,36561,31637,39391,36235,34630,38642,28178,26179,30214,19870,21785,26275,0
9375,100000,1,2,2,27,1,1,1,1,1,1,48829,44629,52987,52425,42775,55449,22951,16224,31944,18955,22699,30853,0
9376,30000,1,3,2,25,1,2,1,2,1,2,7485,6574,5585,6543,6640,7200,2961,1488,1672,2081,1800,2402,1
9377,140000,2,2,2,21,2,2,2,2,2,2,43020,37991,44986,37177,46789,47019,13240,3211,10064,15140,8329,15172,0
9378,120000,1,2,2,45,1,1,1,1,1,1,30882,23229,28911,28392,31702,34004,10421,7796,10644,10017,8644,14682,0
9379,190000,2,1,1,31,0,-1,-1,-1,0,-1,102630,94959,102587,102643,102790,99962,73059,51375,120986,115387,76988,69140,0
9380,150000,2,2,1,36,3,3,3,3,3,3,56444,57239,52585,57317,54686,51467,1339,2249,1350,1996,1957,1383,0
9381,160000,2,1,1,34,3,3,3,3,3,3,48416,56700,55099,63069,58928,51819,3355,3843,3341,4903,5525,3598,0
9382,190000,2,1,1,25,1,1,0,1,1,1,161291,164899,148353,170021,154984,139359,79003,76269,38899,80931,77192,84627,0
9383,160000,2,1,2,23,2,1,1,1,1,2,51365,54087,58036,48264,50735,43175,16606,14156,20843,14062,9937,14430,0
9384,80000,1,2,2,25,3,3,3,3,3,3,36717,34750,36485,40027,41419,38318,3898,2917,3778,2787,3936,3591,0
9385,210000,2,1,2,28,1,1,1,0,1,1,127404,105268,142248,119506,120837,124459,99338,80104,83974,67846,58677,92879,0
9386,190000,2,2,2,38,2,3,3,3,2,2,94082,78051,90279,73101,84924,75105,19550,15686,14267,12736,12175,12976,0
9387,150000,1,2,2,27,1,2,1,1,1,1,86136,105392,69358,73189,69958,72645,40926,50190,33686,23661,29624,26442,0
9388,210000,1,2,1,50,3,3,3,3,3,3,83344,99157,89680,93555,91389,95752,8538,9120,9713,8119,9792,12464,1
9389,220000,1,1,2,44,2,2,2,2,2,2,83974,74753,74730,92356,81617,84430,21807,16066,16379,31823,15200,20201,0
9390,70000,2,3,2,42,2,2,2,2,2,2,16744,18727,17951,21416,18180,20162,5151,4896,3473,4525,3977,7044,1
9391,190000,1,1,2,33,1,1,1,1,1,1,55979,56847,45808,46349,48161,56899,19926,28112,25071,17642,12286,22816,0
9392,170000,2,4,1,48,2,2,2,1,2,1,51419,47956,43945,49589,61979,42862,18792,12381,10754,15937,15687,5357,0
9393,120000,2,2,2,33,3,3,3,3,3,3,48829,58324,50783,60617,63521,58230,2668,2615,2473,3684,2696,3351,0
9394,200000,2,1,1,34,2,2,2,2,2,3,73216,81501,70990,64757,84307,72080,12073,17826,14901,10017,16567,11557,0
9395,130000,2,3,1,36,1,1,1,1,1,1,128804,81893,107414,114921,126391,108066,66258,39092,37126,47849,27930,36181,0
9396,230000,1,1,1,41,2,2,2,2,2,2,40780,44085,43487,36134,43255,40442,7763,12934,7332,8627,8500,7373,1
9397,120000,1,2,1,40,1,1,1,1,1,1,19957,19717,18586,15289,17127,14539,9881,7458,10503,5702,5487,4261,0
9398,220000,2,2,1,30,2,2,3,2,2,2,56211,63051,52387,49548,40046,55330,6314,11297,6354,6612,7599,8374,1
9399,140000,2,2,2,30,1,1,1,1,1,1,52897,48765,57086,48701,49296,55286,26402,25475,30104,14738,21591,22408,0
9400,90000,1,3,2,40,1,1,1,2,2,1,821,1027,908,944,863,1126,180,257,297,316,319,382,0
9401,70000,2,3,2,41,1,1,1,1,2,2,23469,29980,29413,31003,25140,23285,8491,8743,10230,11043,9294,7300,1
9402,190000,2,2,2,31,0,0,1,1,1,1,85085,90017,108012,77623,81350,88828,38490,39139,44591,38590,50824,41384,0
9403,40000,1,4,2,21,2,2,2,2,2,2,15130,15804,14829,17127,17472,15328,2183,2465,2672,4389,4597,3388,0
9404,80000,2,3,2,33,2,2,2,2,2,3,43299,49671,46399,44242,47262,45140,7412,10081,8778,7279,9479,9443,0
9405,190000,2,2,2,40,2,1,1,1,1,2,105488,88155,90322,100611,106656,114512,34230,32231,26397,33563,27181,30063,0
9406,230000,1,1,2,51,1,1,1,0,1,1,142585,129440,151824,130160,115211,147896,101225,63591,93920,46150,72467,83572,0
9407,200000,1,2,2,24,2,2,2,2,2,2,131166,103211,140872,135573,115770,129415,30173,20985,33875,30298,32794,28800,0
9408,240000,1,1,1,31,3,3,3,3,3,3,60327,56034,51322,53196,49614,72991,2539,3180,2011,2244,2858,4247,0
9409,150000,2,1,1,31,3,3,3,3,3,3,32948,35226,34644,37718,29779,44934,2498,2417,2933,2864,1846,2652,0
9410,170000,2,2,1,47,2,2,2,2,2,2,18504,16020,18086,17548,20379,18237,2151,3077,3633,3977,5055,4080,0
9411,140000,2,1,2,34,1,1,1,1,1,1,60669,57047,62649,55831,57462,58447,22344,24394,16243,20859,20319,21107,0
9412,210000,2,1,2,26,2,2,2,2,2,2,143552,143895,130865,135927,178958,113036,28376,36268,31471,25415,40823,25094,0
9413,100000,1,2,2,40,0,0,0,0,1,0,49570,50879,55370,46213,40545,48079,47968,36053,23176,18885,29208,32682,0
9414,190000,2,1,1,31,1,1,1,2,1,1,30934,31983,29404,30872,32334,29134,12785,13032,16198,15864,16011,14377,0
9415,90000,2,2,2,23,1,1,1,1,1,1,65905,61328,69418,57453,73881,70564,34507,30198,23656,16958,25932,38389,0
9416,70000,2,3,2,26,0,0,0,0,0,0,25460,28969,32141,29214,24617,28070,14696,14838,27787,14157,13695,24258,0
9417,180000,2,1,1,50,1,1,1,1,1,1,90034,85842,91850,92478,83903,81101,45426,34863,54954,28917,36909,24387,0
9418,140000,2,2,1,38,1,2,2,1,2,1,26844,36470,37578,34130,35325,34988,4751,12498,8473,8099,9091,7962,0
9419,130000,1,3,2,35,0,0,0,0,0,0,88929,90200,90919,96966,78890,78736,49396,48787,60065,66194,50215,40247,0
9420,110000,2,2,1,32,2,2,1,2,2,2,36233,40201,36843,33278,35717,42590,8414,10793,8081,9228,12053,8823,0
9421,150000,1,1,1,37,3,3,3,3,3,3,29060,25415,28794,31767,31555,26391,1330,1904,1963,1545,2189,1500,0
9422,150000,2,2,1,37,3,3,3,3,3,3,34820,33013,26071,28657,31898,29388,1860,1592,1171,1126,2404,1153,0
9423,170000,2,2,3,37,2,2,2,2,2,2,87649,81179,93589,82979,80554,98469,21118,14765,13768,12117,10749,20788,1
9424,130000,2,2,1,36,2,2,3,2,2,3,65216,63677,64455,60410,52848,59548,9238,12871,12162,7375,9582,11165,0
9425,220000,1,1,1,42,2,1,2,1,2,2,117965,124989,86871,108411,94519,96527,34083,31924,13280,23674,16695,17416,0
9426,190000,2,1,2,35,3,2,2,3,2,3,45401,55544,55816,55902,58801,60779,6832,11119,7507,10838,9046,6716,0
9427,130000,2,2,1,26,1,1,1,1,1,1,88611,94328,98207,92917,80365,96379,29288,18378,25984,20716,27291,35430,0
9428,170000,1,2,2,29,0,1,1,1,1,1,51548,48512,35287,41821,41183,43166,28407,27522,17114,25926,17463,28755,0
9429,230000,2,1,2,21,1,1,1,1,2,1,7599,7511,8130,8995,8916,9150,1577,3114,4333,4058,1888,2855,0
9430,130000,1,3,2,53,3,3,3,3,3,3,74384,68657,66814,66636,69532,78771,3235,2741,2057,2930,3485,3450,0
9431,200000,1,1,1,42,3,3,3,3,3,3,116506,110465,94956,109829,116572,120185,6642,3998,7160,6173,6522,7206,0
9432,90000,2,2,2,27,0,0,0,0,0,0,13236,9481,12305,13263,12734,11083,14168,5601,8434,8178,11014,7882,0
9433,190000,1,1,1,32,3,3,3,2,3,3,47175,52489,44692,48393,57631,42545,4575,7345,5243,7388,6393,7215,0
9434,50000,2,3,1,29,3,3,3,3,3,3,15398,17083,16821,18946,15294,16851,818,853,616,1189,894,932,0
9435,110000,2,3,1,48,3,3,3,3,3,3,50258,53139,62017,53455,69366,51398,4746,5555,7069,5485,4394,4771,0
9436,170000,1,1,1,22,2,2,2,2,2,2,38699,43902,47074,42490,42057,55404,7889,7747,10658,10704,11853,16277,1
9437,260000,2,1,2,36,3,3,3,3,3,3,221002,242507,212544,224373,220019,253757,9252,16242,13219,17600,13802,8170,1
9438,190000,1,2,1,34,3,3,3,3,3,3,99003,88781,102701,102594,94479,101882,4351,14799,4925,10979,9755,12570,0
9439,170000,1,2,1,42,1,1,1,1,1,1,70366,60485,55860,69462,67996,66105,32963,28521,31595,27729,31845,42879,0
9440,140000,2,1,1,34,0,-1,0,0,0,0,58674,57902,50864,53793,59378,49284,40131,41566,41972,26813,46542,37677,0
9441,50000,2,3,2,21,3,2,3,2,2,2,24142,27635,29428,25368,23641,26522,4573,4574,3694,3238,4150,4434,0
9442,180000,2,2,1,32,3,2,2,3,2,3,123344,130076,125714,121277,110310,107350,20663,20373,16813,23135,18150,16094,1
9443,180000,1,1,2,26,1,1,1,1,1,1,29367,29202,24234,23425,28445,25455,8458,12192,8394,11523,12555,8647,0
9444,160000,2,2,2,35,2,2,2,2,2,2,109424,128694,122250,107700,114512,108975,22680,26135,29690,29359,19684,22614,0
9445,100000,2,2,2,47,1,2,1,1,2,1,48508,38778,49692,47528,59579,48028,13214,11237,11564,12246,22802,9670,0
9446,70000,1,2,2,21,2,2,2,2,2,2,9219,7431,8334,8670,7309,8346,2389,1998,1967,2635,1743,1955,0
9447,130000,1,2,2,27,2,2,2,2,2,2,24143,31124,30901,32013,32986,37204,4476,5532,8813,4570,5992,6134,0
9448,160000,2,2,2,30,1,1,1,1,1,2,26198,30197,24933,28522,25699,24921,12832,15332,12464,9478,10443,11946,1
